EventCount;s1;sd;dt;s2d;s3d;s4d;s5d;s6d;s7d;s8d;s9d;s10d;s2;s3;s4;s5;s6;s7;s8;s9;s10;s234;s567;s8910;s99
740;1;3;20;0;7.06647755580322;0;0;0;0;0;0;0;99.88886829522468;19.248787960887817;1.238010343517857;101.42847119647614;16.178495859034236;1.24991086069375;81.42847119647614;12.178495859034236;1.24991086069375;628.1156374261661;517.570225482522;312.7815998895015;627.7884241403069
741;1;3;20;0;7.27250962951968;0;0;0;0;0;0;0;99.87950478273835;19.810629378175225;1.123247821053836;101.14465192451804;16.415891461736027;1.129410212106528;81.14465192451804;12.415891461736027;1.129410212106528;856.2854068537937;709.3027952356124;430.3899129487338;855.974241391409
742;2;3;20;0;7.48535900871286;0;0;0;0;0;0;0;99.5804449322747;16.438079399020758;0.889930411314334;100.60389824414318;16.823665799143818;0.895171820299366;80.72472172216723;12.69539989466433;0.889930411314334;1030.3801478602475;1058.4801782323186;645.0973952231789;1058.215242714099
743;2;3;20;0;7.70449368078449;0;0;0;0;0;0;0;99.36845937947619;16.833107341860508;0.751648082747827;100.44034812938095;16.997236942457814;0.76347436452174;80.31450780157843;12.980860501468271;0.751648082747827;1222.0005505238476;1233.352349619146;761.6510360430615;1233.1512767229058
744;3;3;20;0;7.92936592317758;0;0;0;0;0;0;0;99.14481239967658;17.197035049506454;0.84169936156942;100.03577679832769;17.23235208791766;0.84169936156942;80.01368331477362;13.121782641095301;0.849237487208972;1135.8628157412875;1148.4238919906495;693.5321884704941;693.3980795585874
745;3;3;20;0;8.15941367239735;0;0;0;0;0;0;0;98.93927752097164;17.492882046788715;1.0772915173232915;99.93744227596537;17.41317521059004;1.0772915173232915;79.7716849892679;13.277316915447127;1.0736109688793254;819.8749280056704;824.3728940894774;505.16724557374187;505.08943603340936
746;3;3;20;0;8.39406192887729;0;0;0;0;0;0;0;98.78342933130068;17.6933422243179;1.241822208498223;99.97899869249686;17.496311259879263;1.241822208498223;79.92310749229091;13.46007160642756;1.230306865236403;564.6687337948696;565.1386939729642;359.25202217220783;359.20940265867256
747;2;3;20;0;8.63272419417873;0;0;0;0;0;0;0;98.70569342278608;17.78555576863999;1.18402267640014;100.21059078105812;17.56589123004592;1.175259691809658;80.05300349919759;13.469193671550634;1.18402267640014;662.1921798149715;678.2451618305068;406.718223102263;678.2113991647228
748;2;3;20;0;8.87480393693118;0;0;0;0;0;0;0;98.72670630090208;17.773332583112197;0.9570335442838216;100.07558550579608;17.47666209575195;0.959079565984592;80.03666059572004;13.335930614646607;0.9570335442838216;1010.6166633642242;1004.3974418144248;614.7453126167701;1004.3470992637355
749;2;3;20;0;9.119696083850515;0;0;0;0;0;0;0;98.85572389910081;17.676426185113908;0.769547573402994;99.68502989587024;17.17195567219227;0.780521498479042;79.85006923872801;13.116578143188645;0.769547573402994;1255.0387439088363;1216.3045127881992;752.2404731666172;1216.2189085924417
750;2;3;20;0;9.36678853210681;0;0;0;0;0;0;0;99.0886590084652;17.526989218785722;0.793938500749638;99.48851393959127;16.762704684854853;0.803750953094893;79.49584254674669;12.843594952732316;0.793938500749638;1217.51800705828;1157.3998460030657;715.7727163168879;1157.2715403255088
751;2;3;20;0;9.615463679262678;0;0;0;0;0;0;0;99.408077452826;17.36385016211259;1.0077814202057722;99.22923640089394;16.41333039696466;1.0074108763864498;79.06279401747832;12.556118322481256;1.0077814202057722;921.289179502138;869.8001757952112;529.8535199133374;869.6352303370913
752;2;3;20;0;9.865099966957816;0;0;0;0;0;0;0;99.78517949098818;17.22564359412078;1.214470137810578;98.66727830910119;16.219686587705837;1.204257274105312;78.69181461290682;12.293093610641865;1.214470137810578;599.5974191299648;573.5447295108041;337.4496667762656;573.3622946375593
753;1;3;20;0;10.11507343448091;0;0;0;0;0;0;0;100.24694832438121;22.265033177254395;1.213310475992432;98.51830965317528;16.086495784775327;1.223975999792053;78.51830965317528;12.086495784775325;1.223975999792053;781.0223188537283;538.692955608699;322.5776261268382;780.8515956617226
754;1;3;20;0;10.364759278346888;0;0;0;0;0;0;0;100.70565714043136;22.462609400832203;1.0262470099837706;98.61567328311993;15.95586365385743;1.0275593604829591;78.61567328311993;11.95586365385743;1.0275593604829591;1171.8477832832343;813.3564503121913;485.8528407276122;1171.7228931241234
755;2;3;20;0;10.61353341397996;0;0;0;0;0;0;0;100.88884498545184;17.21189567775759;0.805804772242335;99.11503480392517;15.995096245572865;0.815052164040319;78.96391550418879;11.905128970767604;0.805804772242335;1202.5717985483684;1087.2843751343898;651.0314058039096;1087.2380585581827
756;2;3;20;0;10.860774035600103;0;0;0;0;0;0;0;101.12944442542002;17.352693571673548;0.762592380824931;99.37243971564584;15.87753913730561;0.773897505547553;79.456872977125;11.922306553873502;0.762592380824931;1268.853337176557;1128.422694938876;684.949670460181;1128.4799849376207
757;3;3;20;0;11.10586317041377;0;0;0;0;0;0;0;101.26703587848696;17.535024887748726;0.937651459615755;99.9449996466334;15.98209330254184;0.937651459615755;80.10874439170433;11.843750150937794;0.9406204377292904;1050.6632971910067;945.1131568676558;559.1082853280697;559.2813153923134
758;3;3;20;0;11.34818822322374;0;0;0;0;0;0;0;101.29644669695952;17.724991326179392;1.170033498900828;100.29557923596201;16.050897214567527;1.170033498900828;80.303898613223;11.946170383509957;1.161936665619836;700.4536348002019;628.0298052972082;381.39198016910257;381.67689274354177
759;2;3;20;0;11.58714350759851;0;0;0;0;0;0;0;101.22592154904069;17.8869493010869;1.246087523446136;100.55865695982362;16.118552402278354;1.234369069948701;80.44481302747282;12.093377547287641;1.246087523446136;577.6481375474069;535.0730303959111;310.37091765226603;535.4495806850183
760;2;3;20;0;11.82213175977264;0;0;0;0;0;0;0;101.07530696352296;17.990369567938416;1.0958898138258255;100.28770756185405;16.211234583512418;1.091323632215072;80.41977261756651;12.079303688052095;1.0958898138258255;831.4648790161962;749.9943226985359;444.1845990119316;750.4282930977594
761;2;3;20;0;12.05256563149521;0;0;0;0;0;0;0;100.87257067300527;18.015765418682143;0.857531451592585;100.23259018003336;16.10687288200876;0.864315668183414;80.32115064098112;11.989482602934547;0.857531451592585;1189.0685030917411;1048.0270087918202;630.102831987177;1048.4750469549354
762;2;3;20;0;12.27786915809462;0;0;0;0;0;0;0;100.64921912160915;17.958607931282593;0.750158015737748;100.42356743812516;15.814594933715565;0.76205525308357;80.27454773934129;11.819673352235286;0.750158015737748;1322.3474614933734;1148.9030234968568;694.1380460665509;1149.3190828009026
763;1;3;20;0;12.49747919809007;0;0;0;0;0;0;0;100.31246522827246;23.95637275123555;0.878560140960269;100.37150373550952;15.581771594692357;0.872488148008283;80.37150373550952;11.581771594692357;0.872488148008283;1533.8177374168047;1005.5092845274777;598.4610777348607;1534.1600107343227
764;1;3;20;0;12.71084684075231;0;0;0;0;0;0;0;100.12736989855023;23.885184004995367;1.106716275189494;100.62584724793574;15.302041324100074;1.112052088948968;80.62584724793574;11.302041324100074;1.112052088948968;1070.4633668573438;681.8496593134369;403.51612060150734;1070.700515078723
765;2;3;20;0;12.91743877809441;0;0;0;0;0;0;0;100.12315679461298;17.475425258121604;1.248595856064656;100.93503124984818;15.001586206541933;1.236757958156815;80.96433267533077;11.016705869074402;1.248595856064656;554.0488227207275;496.442158926477;282.4432788883376;496.55776078485025
766;2;3;20;0;13.11673863786402;0;0;0;0;0;0;0;100.0431699755899;17.324058011922457;1.156581739573027;101.42191013962722;14.877054475786991;1.149125466260026;81.2557879935495;10.765688692990445;1.156581739573027;697.5442024267943;617.5542671380247;352.0714293301877;617.5487340441599
767;2;3;20;0;13.30824827420513;0;0;0;0;0;0;0;100.00764795920176;17.239754324525123;0.9206070938316464;101.36392725273487;14.721092228434603;0.9243877084110916;81.36642942970494;10.585630187422565;0.9206070938316464;1043.6659986966934;898.7796839233857;521.3858313795402;898.6693355333249
768;2;3;20;0;13.49148901276307;0;0;0;0;0;0;0;100.00006070124192;17.24918323159599;0.757625919882304;101.05206600396737;14.538453848650711;0.769167542745051;81.21770911553041;10.503438725214444;0.757625919882304;1253.1013490344933;1055.5628596816446;619.7258900133146;1055.376361295223
769;1;3;20;0;13.66600284712143;0;0;0;0;0;0;0;99.90068152856026;24.099917126632505;0.826173673740793;100.82188918514925;14.531538816657369;0.817482357427833;80.82188918514925;10.531538816657369;0.817482357427833;1631.6157302992358;1002.2141054197374;582.257248938291;1631.3885608376
770;1;3;20;0;13.83135358357936;0;0;0;0;0;0;0;99.83861951495379;24.356518464482825;1.0429949274580743;100.2799880930229;14.66567352939857;1.0451446738309784;80.2799880930229;10.66567352939857;1.0451446738309784;1224.7002676573825;737.9498602518607;429.6414301480306;1224.4682326840616
771;1;3;20;0;13.98712793140872;0;0;0;0;0;0;0;99.86851737207924;24.818575830108774;1.220286843151669;99.74277979990688;14.885657655106487;1.231301185309253;79.74277979990688;10.885657655106487;1.231301185309253;851.0907081330557;494.4338475463055;289.07114464410427;850.8836740527356
772;1;3;20;0;14.13293653586568;0;0;0;0;0;0;0;99.89872448297004;25.373811604991694;1.195048051156445;99.35128223583686;15.158945733404666;1.204800453714268;79.35128223583686;11.158945733404666;1.204800453714268;930.1964563196655;538.9880771875036;316.8938406821256;930.0334307088979
773;1;3;20;0;14.26841495137468;0;0;0;0;0;0;0;99.80204823348333;25.857529169482646;0.9904829804381596;99.18190518106522;15.446371243684576;0.9900071294600675;79.18190518106522;11.446371243684576;0.9900071294600675;1414.925730057171;840.5840247860949;497.29717421649735;1414.8121587559287
774;1;3;20;0;14.39322455245278;0;0;0;0;0;0;0;99.53189830419683;26.174565804295728;0.794667813615045;99.21940247853375;15.70902187110938;0.784401204295798;79.21940247853375;11.70902187110938;0.784401204295798;1825.0025153851832;1103.2229716488905;656.552900388126;1824.9302559405253
775;2;3;20;0;14.50705338009686;0;0;0;0;0;0;0;99.23743400635666;19.16853820462581;0.777015817617183;99.25141124486909;15.850417196492604;0.787634112016365;79.36885842071791;11.915011514577387;0.777015817617183;1356.3119355841397;1109.9135564992052;674.2790446734052;1109.8634945528574
776;2;3;20;0;14.60961692151873;0;0;0;0;0;0;0;99.02052299610217;19.349738009352713;0.9746410598770872;99.3947678895806;15.902809249845449;0.9758486284543688;79.50123610784404;12.044929548593354;0.9746410598770872;1075.7790465857206;885.903079988193;537.6515739194696;885.8498697664675
777;3;3;20;0;14.70065882127891;0;0;0;0;0;0;0;98.84026306809449;19.445317575376023;1.195581194737253;99.5126779630861;16.094988164736566;1.195581194737253;79.48766365752704;12.006006632573026;1.186267804511669;704.3533166218791;586.9629736093442;357.9900838599738;357.90810415657637
778;3;3;20;0;14.77995152204166;0;0;0;0;0;0;0;98.72698875910987;19.46728167342199;1.23670488112488;99.37191300010345;16.077305912401155;1.23670488112488;79.2058739068831;12.123272357133777;1.225433220118933;630.2272407681023;523.8812960453682;325.07617827913947;324.9455719410906
779;1;3;20;0;14.84729683334994;0;0;0;0;0;0;0;98.84374112669151;27.003234251731833;1.0573363727874094;99.135287495363;16.01728433405525;1.06020319142678;79.135287495363;12.017284334055253;1.06020319142678;1311.0461796279021;775.9877907046963;464.74449485760016;1310.857828108183
780;1;3;20;0;14.90252642699823;0;0;0;0;0;0;0;98.89275540849471;26.954950140516704;0.836524728735372;98.92288060357113;15.948560995896164;0.828350965172141;78.92288060357113;11.948560995896164;0.828350965172141;1786.1093159405948;1066.6547533427163;637.5645305116359;1785.8677939958534
781;1;3;20;0;14.94550225776544;0;0;0;0;0;0;0;98.95356353563113;26.825544727325592;0.766011495179195;98.86591761474503;15.906461022236853;0.754312069938154;78.86591761474503;11.906461022236853;0.754312069938154;1913.0369416946387;1146.0259324264912;684.2996741018197;1912.7608657444696
782;1;3;20;0;14.97611690845603;0;0;0;0;0;0;0;99.13393271184856;26.764847252321758;0.9106262138619888;99.04807231921359;15.92114107134579;0.9061575245550882;79.04807231921359;11.92114107134579;0.9061575245550882;1627.1422916494168;972.628254438156;581.2136084420985;1626.8619519092556
783;1;3;20;0;14.99429385838705;0;0;0;0;0;0;0;99.50687941256443;26.889304136888818;1.137410779351738;99.46594996649522;16.011675368583454;1.144281318319325;79.46594996649522;12.011675368583456;1.144281318319325;1123.636568546341;658.8663056029882;394.8851053913829;1123.3892333869364
784;1;3;20;0;14.99998767465008;0;0;0;0;0;0;0;100.02410444773463;27.18849243531815;1.237860508007776;100.02590218660193;16.182162867558922;1.249753533408165;80.02590218660193;12.182162867558922;1.249753533408165;888.7858763369879;510.7705228482831;307.63217852382513;888.6095869895796
785;1;3;20;0;14.99318412566972;0;0;0;0;0;0;0;100.53374256939054;27.537270987418367;1.119622382551399;100.57882622356924;16.42056869272617;1.125603501678969;80.57882622356924;12.42056869272617;1.125603501678969;1207.095022198522;711.2151077232924;430.99142976244235;1207.021978855121
786;1;3;20;0;14.97390021677522;0;0;0;0;0;0;0;100.88952473643293;27.801550547839362;0.891403990244147;100.97837630154744;16.700517921094367;0.885974189756354;80.97837630154744;12.700517921094368;0.885974189756354;1762.3666197012694;1066.701887204612;650.5418443771529;1762.417344684328
787;1;3;20;0;14.94218414769592;0;0;0;0;0;0;0;101.05497624171389;27.94177089689961;0.763028268490268;101.13801009137177;16.98572504971176;0.751179681914782;81.13801009137177;12.985725049711762;0.751179681914782;2040.7866267249572;1255.5878182120132;770.0858699697374;2040.9659609857588
788;1;3;20;0;14.89811519208714;0;0;0;0;0;0;0;101.11081080270745;28.022226700109407;0.852523263835306;101.06279110844002;17.23626490159466;0.845149427027071;81.06279110844002;13.236264901594657;0.845149427027071;1864.586218917416;1155.9887098642723;712.0428789941963;1864.8818876325104
789;3;3;20;0;14.84180349938723;0;0;0;0;0;0;0;101.29711761097784;20.836458399751194;1.081488074800666;100.84265531409882;17.41555665005758;1.081488074800666;80.9140508721792;13.280501476249478;1.0776076902863485;992.0489474731306;825.4556463370922;508.74546388443235;509.12949288062646
790;3;3;20;0;14.77338981950137;0;0;0;0;0;0;0;101.26635002937964;20.883497446800874;1.24290696240404;100.61030916746849;17.496802537050197;1.24290696240404;80.77347823032146;13.463014686966613;1.231339964194323;681.0605157468899;566.9157029400021;362.094654794788;362.5274136471816
791;3;3;20;0;14.69304515100012;0;0;0;0;0;0;0;101.14602009636172;20.814242856552863;1.18099830899599;100.48201140609899;17.4677202810528;1.18099830899599;80.48738283678594;13.566264148239924;1.172379341900943;800.0089260050507;666.9756286560902;423.6183880669076;424.05456909583154
792;3;3;20;0;14.600970313712;0;0;0;0;0;0;0;100.9612264197671;20.633200674666355;0.9526806450134956;100.50674590018964;17.332715517810353;0.9526806450134956;80.34610396197658;13.47299032523467;0.9549339476319004;1207.1883969162996;1009.5216891685535;625.3211646837555;625.7166637885882
793;1;3;20;0;14.49739544677866;0;0;0;0;0;0;0;100.79563955483574;27.662535509516218;0.77892207407734;100.64561585766015;17.112102326111412;0.767868177781207;80.64561585766015;13.112102326111412;0.767868177781207;1984.3264677312281;1238.9805319256932;760.7103842233927;1984.644974861168
794;1;3;20;0;14.38257943342664;0;0;0;0;0;0;0;100.4384569636622;27.13812992337141;0.806168226062982;100.79026028012373;16.838512474574994;0.796476637366131;80.79026028012373;12.838512474574994;0.796476637366131;1886.9249454928886;1186.7036321296841;725.2599515022689;1887.143107972185
795;1;3;20;0;14.2568092538943;0;0;0;0;0;0;0;100.18209550249915;26.665263592339905;1.011622417105294;100.81229685461085;16.55114117826178;1.0122035379605585;80.81229685461085;12.55114117826178;1.0122035379605585;1417.131030276689;884.3250323343146;537.5651810946015;1417.2413110351506
796;1;3;20;0;14.12039926813062;0;0;0;0;0;0;0;100.10043470060869;26.338040365529437;1.206391011460522;100.6224295656267;16.288867169908094;1.216710562033548;80.6224295656267;12.288867169908093;1.216710562033548;939.6139760708209;568.304175024534;343.5285980072358;939.6247442344079
797;1;3;20;0;13.97369043005904;0;0;0;0;0;0;0;100.13609354429913;26.12289729811382;1.211404661699861;100.21365279436449;16.08348725066802;1.221974894784854;80.21365279436449;12.083487250668021;1.221974894784854;920.0052799487994;550.8927308536673;331.28403883129045;919.9381681432483
798;1;3;20;0;13.81704943537032;0;0;0;0;0;0;0;100.16015398444932;25.913576041719107;1.0220538409148965;99.6697420925607;15.954283612209805;1.0231565329606411;79.6697420925607;11.954283612209805;1.0231565329606411;1353.8551460128974;827.9540501598929;495.8868124181715;1353.7401973949104
799;1;3;20;0;13.6508678049741;0;0;0;0;0;0;0;100.08915235060017;25.643756719033668;0.812426820499274;99.13505427460701;15.904900095992616;0.803048161524238;79.13505427460701;11.904900095992616;0.803048161524238;1765.192672554355;1095.067743640907;654.3008012629878;1765.0621928497426
800;2;3;20;0;13.47556090640064;0;0;0;0;0;0;0;99.99984783704339;18.66086544682913;0.764016402092511;98.92476807705556;15.87592312207419;0.775253716278582;78.75821635901755;11.923084993628809;0.764016402092511;1347.4303460973483;1121.735110559404;678.0468698168061;1121.6173656032302
801;2;3;20;0;13.2915669155983;0;0;0;0;0;0;0;99.99062131229917;18.629122180202792;0.9419468742828104;98.61137139697188;15.844386568436638;0.9447113088407716;78.63347483992756;11.983338722403643;0.9419468742828104;1095.689569674036;915.5517101300217;554.2697441077069;915.4656271930969
802;3;3;20;0;13.09934572172184;0;0;0;0;0;0;0;99.95170665028166;18.601651534034342;1.173251122531787;98.7645104508131;16.05197867317342;1.173251122531787;78.6180287441602;11.948988206340605;1.165001069077893;719.8265914825525;613.7841328234518;370.8300640378641;370.7819027738086
803;3;3;20;0;12.89937777764916;0;0;0;0;0;0;0;99.86725624979194;18.54338477431427;1.245269087713526;99.06595437167779;16.09369588548969;1.245269087713526;79.1087693298034;12.121356066032284;1.233589607346216;592.245770125521;509.88244252535696;317.25622184978;317.2388132521928
804;2;3;20;0;12.69216289909912;0;0;0;0;0;0;0;99.73073093077424;18.424489575581173;1.0917877847677993;99.55390341539633;16.211288311520207;1.0874169378740945;79.40176433126263;12.07840812603161;1.0917877847677993;846.8972700995766;750.0974331966133;442.02427312473014;750.0921094246171
805;2;3;20;0;12.47821901535268;0;0;0;0;0;0;0;99.54672456264387;18.22626979544731;0.853917215807614;99.56160814665655;16.103091048475722;0.860873538864395;79.6439138830361;11.987160287770966;0.853917215807614;1192.1019040153062;1044.9583784281133;627.2743352669611;1044.9392191950944
806;3;3;20;0;12.25808087469936;0;0;0;0;0;0;0;99.33091495399431;17.94503593276859;0.750354484938633;99.72623572034283;15.815995495418909;0.750354484938633;79.57634920521684;11.808390624589967;0.762242366608222;1303.8023073809136;1153.6894897493164;679.6523261591994;679.5919189262438
807;3;3;20;0;12.03229870784502;0;0;0;0;0;0;0;99.10812180072618;17.593237052594844;0.876314689317794;99.67042293713702;15.577087698672331;0.876314689317794;79.56432705597672;11.452939079478162;0.882204466016946;1115.902637690001;993.6281113474682;579.0513662224193;578.9269955693637
808;1;3;20;0;11.80143685262183;0;0;0;0;0;0;0;98.78220634608824;22.971808550374327;1.110467236127753;99.57319890315189;15.296922397365572;1.11599059793414;79.57319890315189;11.296922397365572;1.11599059793414;1008.078772575714;669.1071403739184;394.8899711232372;1007.8778701442977
809;1;3;20;0;11.56607234343727;0;0;0;0;0;0;0;98.75161070501277;22.56531646293774;1.237166938788463;99.56037007654186;15.011846769926484;1.249025285727887;79.56037007654186;11.011846769926484;1.249025285727887;729.7313872147809;472.65832968155814;277.06626164276804;729.4552029728079
810;1;3;20;0;11.32679346898882;0;0;0;0;0;0;0;98.8148434205595;22.20151283777617;1.145816451678437;99.72771902547366;14.761787151344942;1.153107274262359;79.72771902547366;10.761787151344942;1.153107274262359;904.5251943561034;597.1803636957093;348.0522387084791;904.1899693967162
811;1;8;20;0;0;0;0;0;0;17.0775024389872;0;0;98.87542410862187;10.717902016599037;0.9204029913622758;100.09437416320473;14.583264291191043;0.9164231409303896;88.63312538269834;10.583264291191043;0.9164231409303896;641.6702747843105;888.4656162385448;570.9418994328312;641.3056477558965
812;1;8;18;0;0;0;0;0;0;6.29509608507832;0;0;98.9204956209563;10.535522885783914;0.768170653707226;100.58897349862272;14.50296495623682;0.756579186392587;83.73652154116188;10.50296495623682;0.756579186392587;749.5174619337566;1060.850385123125;639.5489601003787;749.1623437589606
813;1;8;18;0;0;0;0;0;0;6.64684891788268;0;0;99.03752301346397;10.433573549811486;0.829081147897946;101.07489841403174;14.533029026402309;0.820535205292843;84.39832287297307;10.533029026402309;0.820535205292843;698.0597800813379;1001.5564468489973;606.1262236762885;697.7563938781797
814;1;8;18;0;0;0;0;0;0;7.00894832085637;0;0;99.3283434719319;10.528872248347664;1.047133646478623;101.40410282155918;14.668902224561231;1.049490328802554;84.90857698198735;10.668902224561231;1.049490328802554;522.965597138251;740.7879230916194;451.1407427552047;522.7527184177309
815;1;8;18;0;0;0;0;0;0;7.38027699066609;0;0;99.7998725038309;10.83828032564285;1.221851687854802;101.4767773145077;14.890141887129728;1.232944272247542;85.16691580984073;10.890141887129728;1.232944272247542;369.82595906926895;500.8392803208927;307.42369531088036;369.73254393518533
816;1;8;18;0;0;0;0;0;0;7.75968914591278;0;0;100.3337301428024;11.248018528720172;1.192600310538754;101.2815307009823;15.16403039502117;1.202230326065691;85.1613752739387;11.16403039502117;1.202230326065691;416.7130487833569;553.3281576179072;342.5323111849362;416.7533770710569
817;1;8;18;0;0;0;0;0;0;8.14601406258455;0;0;100.76573523997233;11.59396391214045;0.9862730959352148;100.8990412942594;15.451344386047307;0.9855867507319754;84.97204832555168;11.451344386047307;0.9855867507319754;644.6558971771625;861.165486857743;537.4844043165358;644.8270938596318
818;2;8;18;0;0;0;0;0;0;8.5380596864731;0;0;100.9358730073637;11.713239247780601;0.782194650305177;100.49949636897765;15.783366431701493;0.792566333623978;84.73672049834555;11.713239247780601;0.782194650305177;838.6763191028559;1113.5584235953688;704.077536786306;1113.8408026235718
819;2;8;18;0;0;0;0;0;0;8.93461631140719;0;0;101.16009634937014;11.918007911183778;0.779051783926966;100.28569284202501;15.85116814344363;0.789573127549491;84.593193117386;11.918007911183778;0.779051783926966;857.9000341305536;1119.346380593162;717.4024727297533;1119.706556001258
820;2;8;18;0;0;0;0;0;0;9.334460311953451;0;0;101.27948485668416;12.046496866884151;0.9790476884513984;99.89326476817658;15.904142321695874;0.9800454175727604;84.62289539263602;12.046496866884151;0.9790476884513984;680.5672278496166;884.8910962460113;568.6400302239849;885.2873157148204
821;2;8;18;0;0;0;0;0;0;9.736357919066748;0;0;101.29116643515636;12.095206260791294;1.19830705158708;99.80371345762774;16.00821705049937;1.188863858654362;84.81975390902187;12.095206260791294;1.19830705158708;445.870591897515;595.4781438892164;373.3655679069289;595.8669081534227
822;2;8;18;0;0;0;0;0;0;10.139069027040431;0;0;101.20551427856702;12.076520749583938;1.235243826033425;100.11857612197487;16.124874352959466;1.224041739079452;85.09740251378113;12.076520749583938;1.235243826033425;402.46280193818103;548.649386916453;338.4058595768699;548.9921948866019
823;2;8;18;0;0;0;0;0;0;10.541351020008136;0;0;101.04402209791158;12.016037553212676;1.0558985117071256;100.1911632507672;16.155277890306262;1.0532366778163103;85.33134307539885;12.016037553212676;1.0558985117071256;597.9025998865965;800.827913456512;504.9267716912331;801.0969577730882
824;2;8;18;0;0;0;0;0;0;10.941962606192016;0;0;100.8355929536862;11.947483802068978;0.82516036350649;99.83099292744055;16.049593949096497;0.833486060482371;85.41766537225936;11.947483802068978;0.82516036350649;817.3371065791321;1077.1892948915417;692.3649221577252;1077.3711282742581
825;2;8;18;0;0;0;0;0;0;11.33966764806484;0;0;100.61184027197467;11.90615174745596;0.755168970783692;99.54464821700127;15.877252106145376;0.766827591222564;85.32282899328702;11.90615174745596;0.755168970783692;872.2576417194139;1138.1392562193562;739.7090581121533;1138.2358198004843
826;2;8;18;0;0;0;0;0;0;11.73323897660807;0;0;100.40214832553582;11.922048728260933;0.9102740972262284;99.37265955445369;15.788709495555675;0.9145467592630748;85.10284519166248;11.922048728260933;0.9102740972262284;734.3941762538589;957.3042208878616;622.487017795161;957.3311044984516
827;3;8;18;0;0;0;0;0;0;12.12146217789651;0;0;100.22926996634344;12.014010425142189;1.147872804886769;98.82259829570516;16.01401042514219;1.147872804886769;91.06859791126271;11.898823076666094;1.140831242749304;494.21930246015125;649.5214637394922;451.69061815206027;451.6729225985624
828;3;8;18;0;0;0;0;0;0;12.50313934032549;0;0;100.10614718782927;12.185851544904436;1.249517937684793;98.55713018325474;16.185851544904434;1.249517937684793;91.19721912275486;12.19471879763275;1.237636131128374;385.21303006897506;503.7417434747913;363.6992621976483;363.66586449569274
829;2;8;18;0;0;0;0;0;0;12.87709275091806;0;0;100.03444002560758;12.425259208385668;1.121757429286344;98.49043605798586;16.550028551053412;1.115959456463185;84.98207587007163;12.425259208385668;1.121757429286344;539.5661548912257;716.0932924397379;458.37665408184387;716.0705989285449
830;2;8;18;0;0;0;0;0;0;13.24216852930666;0;0;100.00497324082086;12.70563769288349;0.882053701915184;98.96274537523033;16.831596767245244;0.887670192300175;85.4214890673804;12.70563769288349;0.882053701915184;807.5684793040235;1051.4250411202286;689.8027147101022;1051.4313991988558
831;1;8;18;0;0;0;0;0;0;13.5972401881768;0;0;100.01134462232216;13.001921258256477;0.762656435300935;99.25250158704615;16.990578644278877;0.750789257065982;86.05112168113455;12.990578644278877;0.750789257065982;940.1499462331465;1232.981338664612;817.3195821568972;940.1917578878239
832;1;8;18;0;0;0;0;0;0;13.94121210918504;0;0;99.88320413812805;13.126452931846236;0.855855257120087;99.76076779665752;17.24015512523465;0.848648019976092;86.73137385125004;13.240155125234653;0.848648019976092;859.5296357917865;1136.845029992724;759.0486540662329;859.5998985335134
833;1;8;18;0;0;0;0;0;0;14.27302292362776;0;0;99.83848559103387;13.28369724618425;1.0815800907854909;100.17850799372603;17.417906974701896;1.0856590953247653;87.31501945553991;13.417906974701896;1.0856590953247653;623.2381199569083;813.6987675534809;546.3448629442433;623.3176710864018
834;1;8;18;0;0;0;0;0;0;14.591648787428;0;0;99.87724754424265;13.465933333932428;1.232300565208578;100.40979030856022;17.497258792120057;1.243915593469007;87.70561470227423;13.497258792120057;1.243915593469007;446.61244475362184;564.1226399599806;380.10223737626393;446.6736847825088
835;1;8;18;0;0;0;0;0;0;14.89610654033536;0;0;99.89416681771;13.566572563929872;1.169444971287843;100.44536916245673;17.46621326999453;1.177917219852236;87.8934224326244;13.46621326999453;1.177917219852236;529.4344313301751;671.6716893401276;453.1377346512363;529.4468428114462
836;1;8;18;0;0;0;0;0;0;15.1854567395908;0;0;99.76803107644612;13.46924743677456;0.9508024522005863;100.36106141693341;17.329473262729802;0.9483425748106158;87.9537897867288;13.3294732627298;0.9483425748106158;780.7885218991489;1014.0091099178279;683.5319096344424;780.7249644286586
837;1;8;18;0;0;0;0;0;0;15.45880655869566;0;0;99.47380077669364;13.158291054378815;0.777391931673994;100.27961845020178;17.10760973123976;0.766261528257694;88.00902172954962;13.107609731239759;0.766261528257694;932.916070493126;1236.0638123924812;831.1694660240458;932.7586823488014
838;1;8;18;0;0;0;0;0;0;15.71531254234033;0;0;99.11475366899118;12.748417983580337;0.808646242556627;100.31277349590144;16.833425686112136;0.799078554684458;88.1704297670716;12.833425686112138;0.799078554684458;872.4582242123764;1177.5799344013556;789.0912185871961;872.2028235788712
839;1;8;18;0;0;0;0;0;0;15.95418320899182;0;0;98.84424179132398;12.403631050447743;1.0158303155596313;100.50861601223247;16.54617208897577;1.0166218313376127;88.48570761672838;12.546172088975768;1.0166218313376127;646.011563778543;875.1569452166439;584.2106669913844;645.6697068064018
840;1;8;18;0;0;0;0;0;0;16.17468149310999;0;0;98.74674548075801;12.21563609320697;1.208460069442351;100.82712582848306;16.28465889427023;1.218883072914469;88.91446657503806;12.284658894270231;1.218883072914469;427.56861951092253;565.9659819564699;376.5041816925757;427.16689105706786
